56384.514	2.978	0.08054
56385.537	2.875	0.07102
56390.549	2.917	0.09474
56390.559	2.998	0.07155
56393.581	2.954	0.06619
56396.518	3.198	0.09419
56399.401	2.85	0.09016
56401.492	3.015	0.03595
56401.503	2.987	0.04354
56403.378	2.954	0.0661
56414.495	2.998	0.0621
56420.396	2.864	0.03097
56420.414	2.805	0.06014
56421.487	2.964	0.03599
56422.458	2.962	0.06677
56424.495	3.037	0.03325
56424.508	2.976	0.037
56427.425	3.036	0.03622
56427.439	3.004	0.04351
56432.443	2.864	0.05696
56443.422	2.954	0.0295
56443.435	3.032	0.06163
56444.449	3.018	0.06203
56447.332	2.948	0.06136
56450.351	3.117	0.04552
56450.363	3.224	0.08922
56451.338	3.032	0.04051
56458.323	2.922	0.06903
56460.325	2.912	0.0428
56460.338	2.932	0.04503
56462.307	2.731	0.05624
56470.389	2.976	0.06886
56473.303	3.017	0.07011
56475.305	2.901	0.02818
56476.317	2.92	0.07969
56478.31	2.884	0.03307
56478.322	3.011	0.03745
56479.311	2.781	0.06445
56486.305	2.891	0.02923
56486.318	2.963	0.05224
56487.322	2.928	0.05567
56489.304	2.902	0.05847
56491.297	2.784	0.06497
56508.279	2.968	0.06671
56508.301	2.894	0.04199
56660.209	2.933	0.09697
56664.513	3.051	0.1116
56669.5	3.005	0.1509
56671.536	2.831	0.03947
56672.496	2.917	0.07048
56673.484	2.773	0.09115
56674.484	2.833	0.06504
56675.432	2.791	0.07189
56677.499	2.876	0.04412
56678.508	2.852	0.07112
56680.399	2.869	0.05485
56683.421	2.849	0.05946
56683.48	2.854	0.08795
56685.462	2.917	0.03367
56686.426	2.89	0.05289
56686.473	2.806	0.09137
56696.778	2.995	0.08292
56701.479	2.919	0.04916
56702.425	3.031	0.06705
56703.452	2.901	0.09613
56705.485	3.006	0.05704
56706.395	2.997	0.04828
56707.388	2.935	0.0757
56712.482	2.986	0.08115
56712.523	2.902	0.1474
56713.426	3.688	0.3198
56715.388	3.048	0.08622
56715.553	3.084	0.08096
56715.595	3.083	0.134
56717.334	3.095	0.09253
56720.446	3.132	0.08319
56722.387	2.985	0.07877
56722.45	3.06	0.08715
56722.493	2.938	0.1655
56723.492	3.051	0.09766
56723.533	2.83	0.1595
56726.457	3.017	0.08298
56728.463	3.029	0.0321
56729.406	2.992	0.04726
56730.447	3.015	0.04071
56731.363	3.007	0.0539
56732.381	3.163	0.1036
56733.33	3.131	0.06666
56739.41	3.101	0.0872
56741.533	2.858	0.2156
56741.615	2.964	0.1287
56743.538	3.037	0.0676
56744.517	3.126	0.07959
56744.572	3.099	0.1587
56745.281	3.099	0.08098
56747.416	3.194	0.09885
56749.373	3.166	0.09217
56751.34	3.276	0.09059
56751.346	3.057	0.07825
56751.387	3.172	0.1306
56755.341	3.103	0.1039
56760.376	3.2	0.06844
56761.358	3.116	0.07358
56762.319	3.17	0.03257
56762.432	3.069	0.1029
56763.383	3.089	0.0553
56764.399	3.16	0.04712
56768.227	3.226	0.08658
56771.351	3.228	0.02621
56772.234	3.286	0.08642
56772.314	3.194	0.04433
56772.539	3.292	0.1259
56773.315	3.258	0.02984
56774.371	3.253	0.02849
56775.379	3.276	0.0864
56776.462	3.29	0.08729
56776.503	3.212	0.1443
56778.299	3.343	0.08298
56778.341	3.31	0.1519
56780.234	3.442	0.09292
56780.309	3.395	0.1082
56780.351	3.327	0.1574
56781.351	3.335	0.08854
56781.393	3.41	0.1673
56782.247	3.548	0.09642
56783.248	3.502	0.09748
56783.344	3.333	0.09578
56789.363	3.475	0.05347
56791.306	3.348	0.1048
56792.347	3.604	0.07856
56793.304	3.572	0.06769
56794.156	3.569	0.02607
56795.173	3.536	0.02667
56795.175	3.622	0.1096
56795.355	3.613	0.05718
56798.424	3.59	0.07644
56798.469	3.439	0.1623
56799.212	3.752	0.1017
56801.347	3.545	0.0969
56801.401	3.736	0.185
56803.465	3.687	0.1129
56804.187	3.811	0.1137
56805.412	3.645	0.09191
56805.456	3.765	0.1807
56807.292	3.557	0.107
56807.333	3.661	0.156
56808.259	3.74	0.1209
56809.458	3.571	0.08995
56811.435	3.61	0.07218
56811.478	3.527	0.1451
56813.227	3.513	0.1026
56817.384	3.539	0.02528
56818.37	3.576	0.03855
56819.331	3.526	0.06694
56821.31	3.555	0.06455
56825.186	3.654	0.1016
56829.211	3.696	0.1064
56831.318	3.566	0.07555
56833.21	3.741	0.1086
56833.327	3.565	0.08098
56833.378	3.574	0.1456
56835.321	3.617	0.0777
56835.363	3.696	0.1242
56837.189	3.695	0.1042
56837.323	3.597	0.08514
56837.374	3.768	0.1547
56838.258	3.561	0.02749
56839.242	3.611	0.0552
56839.315	3.682	0.09669
56839.358	3.826	0.1829
56840.273	3.584	0.026
56841.32	3.62	0.0973
56855.23	3.613	0.04486
56856.202	3.616	0.02878
57031.393	3.38	0.06229
57032.486	3.503	0.03871
57038.487	3.714	0.1352
57050.294	3.501	0.1188
57057.511	3.47	0.03317
57058.451	3.575	0.06127
57062.344	3.601	0.04618
57063.408	3.577	0.06629
57067.372	3.454	0.1133
57078.469	3.449	0.1101
57082.473	3.273	0.1053
57087.466	3.614	0.08225
57088.425	3.478	0.05712
57097.48	3.4	0.1351
57104.466	3.421	0.06414
57105.564	3.499	0.1104
57106.472	3.372	0.1111
57117.375	3.321	0.07454
57117.408	3.5	0.08402
57123.543	3.382	0.2884
57127.217	3.207	0.1162
57133.6	3.543	0.1413
57134.473	3.499	0.1279
57135.173	3.171	0.1135
57148.217	3.439	0.09075
57149.155	3.334	0.02934
57150.366	3.203	0.07508
57157.445	3.402	0.109
57157.493	3.432	0.2342
57159.165	3.368	0.128
57160.368	3.371	0.08086
57160.534	3.404	0.255
57166.165	3.321	0.1208
57166.33	3.39	0.1089
57170.306	3.46	0.06348
57170.389	3.325	0.02634
57171.296	3.389	0.05769
57185.171	3.403	0.1116
57185.463	3.474	0.1184
57191.431	3.6	0.1144
57194.411	3.595	0.09168
57195.598	3.474	0.1083
57211.209	3.458	0.03153
57213.289	3.584	0.08366
57213.33	3.536	0.1304
57216.278	3.625	0.1098
57217.316	3.713	0.1771
57220.265	3.551	0.1007
57221.276	3.527	0.1267
57223.317	3.483	0.1253
57223.364	3.525	0.08708
57417.384	4.29	0.04715
57417.475	4.263	0.06844
57420.556	4.368	0.1036
57420.631	4.084	0.1593
57428.45	4.356	0.1519
57433.529	3.907	0.07398
57433.602	3.99	0.1039
57435.404	4.22	0.1585
57435.455	4.247	0.06112
57451.456	4.176	0.1496
57451.476	4.395	0.05051
57459.549	4.687	0.1454
57463.401	4.236	0.1371
57467.399	4.22	0.08193
57467.457	4.167	0.03968
57479.548	4.217	0.1015
57479.599	4.19	0.2227
57480.472	4.218	0.0599
57480.602	4.089	0.1401
57490.225	4.177	0.1852
57492.342	4.108	0.1393
57492.46	4.267	0.2182
57492.546	4.604	0.1486
57494.48	4.158	0.04573
57508.411	4.334	0.108
57508.458	4.261	0.1881
57509.395	4.347	0.05835
57510.319	4.726	0.1467
57518.313	3.833	0.1319
57520.314	4.248	0.1252
57520.366	4.108	0.176
57522.161	4.364	0.08095
57523.4	3.954	0.2036
57535.303	4.386	0.06738
57542.362	4.637	0.1214
57543.436	4.592	0.1992
57543.453	4.329	0.1407
57547.396	4.358	0.09772
57550.163	4.601	0.273
57551.18	4.566	0.05741
57567.297	4.721	0.1201
57570.201	4.941	0.1687
57576.163	4.885	0.1882
57578.262	4.778	0.07053
57780.773	3.722	0.1165
57788.505	3.703	0.0373
57789.442	3.662	0.1289
57798.283	3.883	0.0959
57805.348	3.732	0.1411
57806.485	3.776	0.04119
57817.317	3.689	0.1396
57818.392	3.765	0.04687
57830.475	3.757	0.05712
57831.443	3.872	0.05136
57831.769	3.842	0.1563
57843.264	3.709	0.1365
57847.335	3.696	0.06364
57848.315	3.812	0.1088
57855.258	3.632	0.06905
57859.22	3.505	0.1307
57874.208	3.439	0.111
57892.294	3.204	0.106
57895.269	3.467	0.04051
57901.209	3.157	0.1084
57904.195	3.384	0.05772
57905.306	3.432	0.05626
57907.21	3.501	0.08616
57918.164	3.272	0.119
57920.325	3.438	0.05605
57921.306	3.464	0.1092
57933.421	3.041	0.08924
57960.221	3.095	0.04319
58127.033	3.215	0.1025
58146.422	3.212	0.1272
58174.079	3.02	0.08802
58198.389	2.607	0.2302
58201.269	3.278	0.1778
58202.352	2.995	0.1815
58203.387	3.201	0.1892
58204.383	3.14	0.1871
58205.389	3.323	0.2352
58206.321	3.152	0.1499
58207.349	3.694	0.2515
58210.421	4.115	0.3748
58216.243	3.777	0.4128
58216.413	3.094	0.09562
58217.357	3.024	0.1475
58218.353	3.099	0.1474
58219.34	3.375	0.1406
58222.325	3.233	0.1471
58223.321	2.904	0.2971
58223.353	3.061	0.2815
58224.358	3.652	0.2913
58226.325	2.965	0.1409
58227.288	3.446	0.4043
58227.335	3.023	0.2207
58227.386	3.184	0.5408
58229.308	2.724	0.1522
58229.371	2.964	0.2018
58230.265	2.978	0.3925
58230.276	2.942	0.09818
58230.37	2.921	0.1576
58231.332	3.247	0.183
58231.392	3.145	0.227
58232.267	2.982	0.1589
58232.345	2.661	0.5395
58232.363	2.808	0.3879
58233.268	3.189	0.06449
58233.303	3.063	0.2239
58234.279	3.257	0.08004
58236.262	3.448	0.1097
58242.272	3.042	0.146
58242.299	3.157	0.1829
58243.249	3.173	0.1648
58243.301	3.045	0.2022
58243.344	2.866	0.5359
58244.261	2.948	0.158
58244.32	3.104	0.2325
58246.251	3.317	0.2048
58246.32	3.19	0.1655
58247.161	3.772	0.5731
58247.265	3.184	0.2032
58247.325	3.141	0.1637
58248.285	3.387	0.185
58248.302	2.982	0.1442
58249.212	3.235	0.1904
58255.258	2.944	0.158
58255.284	3.165	0.2034
58256.266	3.168	0.2832
58257.273	3.08	0.1475
58258.24	3.194	0.1828
58258.285	2.994	0.1002
58258.3	3.094	0.1625
58261.202	5.219	0.7604
58262.305	3.657	0.4097
58263.333	2.929	0.5365
58266.302	2.774	0.2277
58267.244	2.784	0.5367
58269.234	3.425	0.2062
58269.287	4.002	0.3692
58270.328	3.278	0.2334
58271.173	3.294	0.4002
58272.245	3.089	0.1856
58272.256	2.685	0.2025
58273.262	2.789	0.1737
58273.327	2.687	0.385
58274.263	3.014	0.1824
58274.281	2.928	0.2306
58274.302	3.048	0.1301
58276.249	3.063	0.1617
58276.285	3.141	0.3967
58277.18	2.448	0.5487
58277.249	3.166	0.188
58277.259	2.895	0.2791
58278.246	3.122	0.1867
58278.267	2.879	0.2305
58279.248	3.303	0.1683
58279.265	2.843	0.2012
58280.244	3.0	0.1817
58280.272	3.096	0.2318
58282.179	4.03	0.5958
58282.225	3.115	0.396
58283.246	3.025	0.2316
58283.275	3.035	0.1833
58284.224	2.971	0.232
58284.246	2.996	0.1817
58286.208	3.151	0.5393
58286.248	2.897	0.2147
58286.306	2.943	0.2314
58288.25	2.898	0.1565
58288.255	3.098	0.2025
58289.206	3.046	0.08542
58289.239	2.946	0.2306
58289.246	3.053	0.1841
58290.183	2.906	0.5359
58291.262	2.984	0.2019
58292.226	3.113	0.3152
58292.259	3.473	0.2394
58293.183	3.103	0.3143
58293.268	2.965	0.231
58294.211	3.02	0.1828
58294.266	2.942	0.2308
58294.347	3.434	0.5512
58295.202	3.109	0.3148
58295.26	3.027	0.2316
58296.26	2.917	0.2793
58297.262	3.213	0.3984
58298.215	3.339	0.2358
58298.273	2.999	0.2815
58300.188	3.081	0.395
58300.2	2.964	0.3026
58303.207	2.858	0.2926
58306.18	3.193	0.3979
58306.226	2.924	0.2991
58312.202	2.817	0.3882
58313.226	2.723	0.3858
58313.321	2.662	0.2754
58316.237	3.234	0.3988
58319.235	3.298	0.2041
58320.216	2.997	0.5368
58321.199	3.796	0.3582
58321.238	3.074	0.2351
58334.161	2.452	0.3785
58334.183	2.832	0.2904
58336.163	2.206	0.5614
58337.175	2.719	0.2807
58337.199	2.595	0.3825
58344.166	2.599	0.2697
58344.182	2.8	0.3877
58347.203	2.908	0.2975
58351.149	2.827	0.3884
58352.224	2.673	0.3846
58362.144	2.841	0.3889
58363.138	2.731	0.537
58366.206	2.651	0.2744
58367.133	2.954	0.5368
58369.132	2.717	0.3856
58377.14	2.741	0.3862
58382.12	2.693	0.3852
58448.555	2.947	0.3916
58465.513	3.106	0.3957
58468.537	3.152	0.3969
58468.547	3.172	0.3196
58471.512	3.158	0.3184
58474.49	3.701	0.4107
58480.536	4.593	0.398
58480.55	3.001	0.3931
58481.512	3.108	0.3975
58482.536	3.898	0.2861
58486.515	3.342	0.4016
58486.551	3.355	0.332
58491.508	3.365	0.3326
58491.553	3.515	0.4061
58494.513	3.394	0.3346
58494.558	3.468	0.4048
58502.473	3.433	0.1147
58502.474	3.566	0.3452
58502.556	4.1	0.4213
58505.556	4.132	0.4221
58508.508	3.504	0.4058
58511.51	4.173	0.3778
58511.553	3.085	0.3951
58522.486	3.345	0.1986
58526.463	3.671	0.3514
58526.517	3.532	0.4065
58531.501	3.485	0.1322
58534.45	4.1	0.4213
58538.482	3.051	0.2816
58539.346	2.7	0.3853
58539.395	3.584	0.2477
58540.412	3.275	0.1523
58541.435	3.061	0.311
58541.504	3.192	0.2334
58543.488	3.141	0.3173
58547.347	3.032	0.2214
58547.45	2.955	0.5369
58547.484	3.282	0.2033
58556.425	3.285	0.2844
58556.473	3.272	0.1916
58557.417	3.275	0.2846
58557.445	3.082	0.3127
58558.313	4.056	0.2243
58558.417	3.47	0.2416
58559.285	3.229	0.3987
58560.309	2.866	0.5359
58560.383	3.388	0.2068
58560.572	3.516	0.1239
58561.384	4.095	0.3022
58567.371	3.345	0.2355
58567.417	3.175	0.2009
58568.238	3.3	0.1925
58568.305	3.627	0.4089
58572.351	3.339	0.1691
58572.431	3.321	0.2854
58573.336	3.171	0.1882
58573.362	2.714	0.23
58574.38	3.103	0.225
58574.435	2.88	0.3899
58575.33	3.122	0.1632
58575.381	3.308	0.2037
58580.36	3.028	0.1818
58580.384	3.229	0.1662
58581.316	3.266	0.2325
58582.31	3.283	0.2343
58582.343	3.191	0.189
58583.315	3.942	0.2476
58583.392	3.379	0.1953
58584.264	3.116	0.1862
58584.336	3.144	0.2328
58585.275	3.101	0.2247
58585.313	3.054	0.2813
58586.345	3.158	0.2033
58586.416	3.249	0.1909
58587.123	3.335	0.1023
58587.301	3.44	0.4041
58587.345	3.415	0.2391
58588.372	3.04	0.2809
58589.269	3.596	0.408
58589.41	3.941	0.366
58591.228	3.828	0.2569
58591.391	3.51	0.2377
58592.307	4.763	0.4707
58592.45	4.166	0.3774
58593.342	3.786	0.3012
58594.329	3.285	0.4
58596.224	3.311	0.1682
58596.298	3.031	0.2028
58596.385	2.878	0.536
58597.286	3.364	0.1946
58597.367	3.505	0.2369
58598.356	3.275	0.1387
58598.379	3.256	0.2332
58600.22	3.678	0.3518
58602.293	3.613	0.2947
58605.39	3.927	0.4168
58606.296	3.409	0.1853
58606.443	3.436	0.2398
58607.316	3.543	0.2377
58607.356	3.349	0.2362
58608.288	3.348	0.2348
58608.308	3.265	0.1914
58612.27	3.297	0.2342
58612.287	3.358	0.1695
58616.243	3.288	0.2845
58616.272	3.622	0.2042
58617.26	3.58	0.2024
58617.276	3.329	0.2351
58617.376	3.462	0.2059
58618.207	3.5	0.4171
58619.334	3.823	0.2953
58626.784	3.909	0.139
58627.366	3.791	0.4132
58627.429	4.175	0.6106
58628.217	3.827	0.2112
58628.295	3.656	0.4097
58632.267	3.473	0.405
58635.229	3.845	0.3608
58635.259	3.815	0.4138
58636.218	3.944	0.4171
58636.262	3.898	0.2139
58638.223	3.885	0.1865
58638.237	3.857	0.2123
58639.202	3.913	0.5847
58640.221	3.886	0.182
58640.254	3.992	0.2986
58641.208	3.969	0.3674
58641.288	3.89	0.4159
58643.186	3.737	0.1945
58643.217	3.744	0.5713
58644.2	4.078	0.373
58644.263	3.589	0.4078
58646.231	4.136	0.237
58646.27	3.716	0.3041
58647.264	3.917	0.2453
58647.345	3.739	0.3552
58648.179	4.21	0.3793
58648.242	4.159	0.4229
58648.294	3.918	0.5853
58649.198	3.873	0.3624
58649.254	4.147	0.3031
58650.217	4.646	0.2928
58650.252	4.135	0.251
58651.205	4.45	0.2356
58651.266	3.959	0.1961
58652.206	4.041	0.2655
58652.242	4.425	0.6417
58652.302	4.158	0.2504
58653.207	4.322	0.3091
58653.281	4.221	0.1995
58654.204	3.864	0.2436
58654.269	3.984	0.2172
58655.205	4.21	0.2514
58655.276	4.029	0.2139
58656.686	3.895	0.1287
58657.201	4.084	0.3733
58660.19	3.985	0.2632
58660.231	3.732	0.2405
58661.177	4.319	0.628
58663.201	3.819	0.414
58663.228	3.965	0.3671
58667.326	4.148	0.3764
58670.309	4.075	0.4206
58673.301	3.564	0.3451
58676.215	4.368	0.429
58676.297	4.632	0.3999
58679.22	3.682	0.4102
58679.283	4.208	0.3792
58682.176	4.234	0.3804
58682.243	4.049	0.4198
58685.195	3.999	0.369
58689.18	4.288	0.4268
58692.222	4.163	0.3773
58698.183	3.947	0.4172
58705.157	4.975	0.4481
58705.26	4.12	0.3751
58712.242	4.404	0.43
58715.159	4.403	0.3886
58718.161	4.284	0.3828
58723.145	4.154	0.4227
58723.159	4.626	0.3996
58726.142	4.532	0.4339
58726.153	4.868	0.4101
58734.13	5.228	0.4568
58734.176	5.213	0.4263
58749.121	4.05	0.4199
58761.104	5.397	0.4345
58805.534	5.419	0.4355
58828.557	4.237	0.3806
58831.558	4.337	0.3853
58859.494	5.091	0.452
58862.491	3.953	0.3666
58867.438	4.534	0.1669
58872.431	4.116	0.3749
58872.551	4.42	0.4305
58875.464	4.141	0.3761
58875.549	4.145	0.4225
58878.531	4.826	0.4083
58878.55	4.869	0.4445
58881.512	4.159	0.377
58881.559	4.18	0.4235
58884.448	4.466	0.3918
58884.548	3.933	0.4169
58887.471	4.266	0.382
58887.527	4.043	0.4197
58890.465	5.569	0.469
58893.493	4.242	0.3808
58893.535	4.27	0.4262
58895.415	4.407	0.151
58898.453	4.001	0.3692
58898.492	4.331	0.428
58899.486	4.246	0.4253
58899.53	4.289	0.3829
58900.471	4.372	0.429
58903.465	4.399	0.4299
58903.54	4.018	0.37
58904.453	4.136	0.3758
58904.517	4.157	0.4229
58906.462	4.613	0.4365
58906.537	4.614	0.399
58908.465	4.445	0.4312
58908.534	4.25	0.3812
58911.42	4.322	0.3845
58912.471	4.0	0.4186
58912.517	4.207	0.3792
58913.466	4.046	0.4198
58913.511	3.955	0.3667
58914.499	4.283	0.3827
58914.513	4.386	0.4295
58915.494	4.305	0.3837
58936.45	4.432	0.4309
58936.472	4.495	0.3933
58940.389	4.389	0.3879
58941.428	4.835	0.4437
58941.451	4.805	0.4074
58944.374	5.294	0.4591
58944.499	4.978	0.4152
58954.39	5.674	0.4476
58954.447	4.51	0.4332
58955.327	4.868	0.4101
58961.412	5.19	0.4556
58964.279	5.463	0.4649
58964.347	5.126	0.4222
58967.343	5.311	0.4597
58970.284	5.778	0.4524
58970.366	4.865	0.4443
58973.261	5.607	0.4446
58973.292	5.655	0.3538
58974.269	5.259	0.4578
58976.199	5.502	0.4399
58976.267	5.569	0.3516
58979.238	5.465	0.4379
58985.3	5.52	0.4408
58991.257	5.831	0.4791
58991.312	5.833	0.4548
58994.245	5.757	0.4515
58994.3	5.521	0.4671
58997.218	6.006	0.4633
58997.289	5.866	0.4805
59000.27	6.081	0.4668
59000.316	6.654	0.5125
59004.201	6.487	0.4872
59004.263	6.608	0.5105
59009.216	5.578	0.4694
59010.299	6.449	0.3125
59012.205	6.053	0.4654
59012.246	6.137	0.4913
59016.242	6.207	0.494
59019.221	5.835	0.4793
59019.262	6.114	0.4684
59022.228	6.148	0.4917
59025.207	6.337	0.4991
59025.225	6.917	0.5078
59028.227	7.114	0.5324
59029.196	6.662	0.2568
